index,coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
1194,positive,yes,Claire_Robbo_,0,Somebody get me to #Coachella2015 and I'll be forever grateful.,,1/6/15 14:09,5.52588e+17,United Kingdom,
1195,positive,yes,tfalk23,0,Who wants to go to #Coachella2015,,1/6/15 14:09,5.52588e+17,Minnesota,Central Time (US & Canada)
1196,positive,yes,ErickGovea,0,Some of my pictures from last year! Can't wait to get even better images for this year @coachella #Coachella2015 http://t.co/Uwje15GG4A,"[34.25377512, -118.2945069]",1/6/15 14:09,5.52588e+17,"Los Angeles,Ca",Mountain Time (US & Canada)
1197,positive,yes,HannahY,0,#coachella2015 playlist!   ªÇ COACHELLA 2015 Hannah Yoo http://t.co/hgfIuW4sDU #NowPlaying,,1/6/15 14:09,5.52588e+17,"ÌÏT: 38.894388,-77.018897",Eastern Time (US & Canada)
1198,positive,yes,MarisaNoel443,0,"Drake, the weeknd and Florence and machine are going to be at coahella this year ahhhhhh!!!_Ù÷_Ù÷_Ù÷ I wanna go so bad!! #Coachella2015",,1/6/15 14:09,5.52588e+17,Marysville ,Alaska
1199,positive,yes,6jon6,0,#Coachella2015 lineup _ÙÓ´_ÙÓ´_ÙÓ´_Ùª,,1/6/15 14:09,5.52588e+17,"Comfortable bed, that simple",Central America
1200,positive,yes,EandDoubleD,0,K TIME TO BUY SOME NEW OUTFITS FOR #Coachella2015,,1/6/15 14:09,5.52588e+17,B-z,Arizona
1201,positive,yes,DiStasio602,0,"The War on Drugs, Jack White, Tame Impala, Interpol and FKA Twigs though _ÙÔ #Coachella2015",,1/6/15 14:08,5.52588e+17,,Atlantic Time (Canada)
1202,positive,yes,jenniferetoile,2,S/o to the Aussies @Chet_Faker/ @awonderdj / @kimbramusic on the lineup !!! #Coachella2015,,1/6/15 14:08,5.52588e+17,"Adelaide, AUS",Adelaide
1203,positive,yes,tesfaye__xo,0,Feb 16 a legend was born #Coachella2015 #xofam,,1/6/15 14:08,5.52588e+17,,
1204,positive,yes,CHRISANDO22,0,WHY ARENT I GOING TO #Coachella2015,,1/6/15 14:08,5.52588e+17,,Sydney
1205,positive,yes,Juanchitooo,0,Coachella Line up this year is very tempting #Coachella2015,,1/6/15 14:08,5.52588e+17,,Quito
1206,positive,yes,_ohhlala,0,ÛÏ@kaskade: ÛÏThe lineup is here! #Coachella2015 http://t.co/Z6B8uj94NOÛ Cue the flower headband display front + center!Û @jessbojorquez,,1/6/15 14:07,5.52587e+17,"USA Chandler, Az",Pacific Time (US & Canada)
1207,positive,yes,HeyyJanette,0,ÛÏ@dirtysouth: What an honor to play #Coachella2015. Can't wait! @coachella http://t.co/Z3Q2Rjgj2aÛ,,1/6/15 14:06,5.52587e+17,,Alaska
1208,positive,yes,livbabez,0,Can I please just go to Coachella this year? The lineup is too perfect_ü_Ù_¦#Coachella2015,,1/6/15 14:06,5.52587e+17,"Mosinee, WI",Mountain Time (US & Canada)
1209,positive,yes,K_Kwis,0,"Saturday, please. Drive Like Jehu sealed the deal. ""@Coachella: http://t.co/enQeZCQsdR"" #Coachella2015",,1/6/15 14:06,5.52587e+17,"Pittsburgh, PA",Eastern Time (US & Canada)
1210,positive,yes,dazeramzi84,0,Yaaaassss coachella line up 17-19 is on point....can't wait till april. #Coachella2015 #coachellalineup,,1/6/15 14:05,5.52587e+17,Everywhere ,
1211,positive,yes,justsophrosyne,0,"If by any chance i don't go to #Coachella2015, I HOPE and PRAY that the #Osheaga2015 line up will be similar or better. that'd be dope.",,1/6/15 14:05,5.52587e+17,montreal,Eastern Time (US & Canada)
1212,positive,yes,_austinwright,0,Round 5! #Coachella2015 _Ù_¦_Ù_Á http://t.co/dQeFiB5rgh,,1/6/15 14:05,5.52587e+17,KMG,Central Time (US & Canada)
1213,positive,yes,bibihuerta,0,It's about that time where my inner hipster comes out loud and proud. #COACHELLA2015 #IGottaGo #IWillGo http://t.co/NSO0IKGUNX,,1/6/15 14:04,5.52587e+17,cotulla,
1214,positive,yes,LILHotBarz92,0,@LILBTHEBASEDGOD top 3 people im excited to see at #Coachella2015,,1/6/15 14:04,5.52587e+17,1992 empire,Pacific Time (US & Canada)
1215,positive,yes,uhlondraaa,6,RT @burgundy_kay_: Dying to go to #Coachella2015 _Ù÷©,,1/6/15 14:03,5.52586e+17,CHIÏöüPHX,
1216,positive,yes,janet3025,0,Someone take me to #Coachella2015 _ÙªÏ¬,,1/6/15 14:03,5.52586e+17,Colorado  ,Mountain Time (US & Canada)
1217,positive,yes,ofwgkta_nevaeh,0,guess who's going to #Coachella2015 _Ù÷ö,,1/6/15 14:03,5.52586e+17,,
1218,positive,yes,Rousseau_BP,0,"Finally, cannot wait to see the smooth vibes of @stlucia at @coachella this year. What a day!! #Coachella2015",,1/6/15 14:03,5.52586e+17,,
1219,positive,yes,TheAmberMose,0,@theweeknd and @Drake will be a #Coachella2015....I gotta go! So I will be om a hunt for a #sugardaddy. #Imyosugarbaby #HeyDaddy,,1/6/15 14:01,5.52586e+17,"WhereYouWannaBe, TX",Central Time (US & Canada)
1220,positive,yes,joeyalkes,0,ÛÏThis super-talented young lady really knows how to work a tune. Six Stars!Û - NASHVILLEMUSIC GUIDE http://t.co/vi6acJxPVY #Coachella2015,,1/6/15 14:01,5.52586e+17,"Altadena, California",Alaska
1221,positive,yes,Maya_Adachi,1,RT @karlihenriquez: Can't wait for #Coachella2015 !!!,,1/6/15 14:01,5.52586e+17,"Little Tokyo, KoreaTown",Eastern Time (US & Canada)
1222,positive,yes,Kennethmd,2,RT @DaniellaJPeters: whhooooaa @acdc headlining @coachella! nicely done #Coachella2015! VIA @latimes http://t.co/r7WqELSZ3n,,1/6/15 14:00,5.52585e+17,Ocala Florida USA,Eastern Time (US & Canada)
1223,positive,yes,KenzaSMG,13,Shall we ?! _ÙªÎ  #coachella #Coachella2015 http://t.co/lQUFtGulmg,,1/6/15 14:00,5.52585e+17,Paris,Paris
1224,positive,yes,aliageorgia,0,100 days until #Coachella2015 :),,1/6/15 14:00,5.52585e+17,,
1225,positive,yes,JMSimonChi,1,Thank you @NoiseyMusic for the laughs about #Coachella2015 ... I just snorted like ah swine in class. #Dying - http://t.co/LKBa7FpxSh,,1/6/15 13:59,5.52585e+17,"Chicago, IL",Central Time (US & Canada)
1226,positive,yes,Kennethmd,1,"RT @njacksonjourno: 2015: The year I cross ""Seeing Steely Dan on molly"" off my bucket list.
http://t.co/vIfXwxXIL9 #Coachella2015",,1/6/15 13:59,5.52585e+17,Ocala Florida USA,Eastern Time (US & Canada)
1227,positive,yes,itsnayabitch,0,Omggggg #Coachella2015 I'm gonna cry,,1/6/15 13:59,5.52585e+17,Portugal,Lisbon
1228,positive,yes,LureHollywood,9,"The #CoachellaLineup is basically all like... 
#EDM #Coachella #Coachella2015 @coachella #untz http://t.co/BrlY1fOuFf",,1/6/15 13:58,5.52585e+17,"Hollywood, CA",Pacific Time (US & Canada)
1229,positive,yes,Crowned_1st,0,#Coachella2015 invites tho _Ù÷©,,1/6/15 13:58,5.52585e+17,NJ | NYC |FL | LAÏ¬,Quito
1230,positive,yes,CarmenVarner,0,#Coachella2015 Lineup Announced: The moment has arrived. The lineup for #Coachella 2015 hasÛ_ http://t.co/OO1MJCGwRb,,1/6/15 13:57,5.52585e+17,San Diego,Pacific Time (US & Canada)
1231,positive,yes,CoBear_,0,Someone take me to @coachella please. Thanks. #Coachella2015,,1/6/15 13:57,5.52585e+17,scotland,Edinburgh
1232,positive,yes,McKeeK2,0,The #Coachella2015 line up is sickkkkkk!!!!! Might have to fly out for this one lol,,1/6/15 13:57,5.52585e+17,Penn State- Radio Broadcasting,Eastern Time (US & Canada)
1233,positive,yes,arcadecg,0,The festival gods have been good @coachella #music #rockon #Coachella2015 http://t.co/NAs1Vjm4Vl,,1/6/15 13:57,5.52585e+17,New York City & London,Eastern Time (US & Canada)
1234,positive,yes,brianajanae_,0,i'd love to go to #Coachella2015,,1/6/15 13:56,5.52584e+17,ªü,Mountain Time (US & Canada)
1235,positive,yes,Ronn_Knee,3,RT @MylifeasJackiee: Uhmm can i go to #Coachella2015 _Ùª,,1/6/15 13:56,5.52584e+17,,Central Time (US & Canada)
1236,positive,yes,ryanimal34,0,@kaskade @Axwell ^ @Ingrosso &amp; @Alesso all at @coachella . That is one line up for the ages #legends #Coachella2015,"[42.12925821, -87.87454331]",1/6/15 13:56,5.52584e+17,Chicago,Atlantic Time (Canada)
1237,positive,yes,Geestar86,0,Really really really really wants to do coachella this year! The line up is amazing. #Coachella2015,,1/6/15 13:55,5.52584e+17,"Manchester, UK",London
1238,positive,yes,ItsLaurieJ,0,"Someone take me to #Coachella2015, pretty please.",,1/6/15 13:55,5.52584e+17,"Perth, Australia",Perth
1239,positive,yes,kadirr91,0,"There are very few festivals that consistently, year after year, make you envious with their lineups... 

#Coachella2015",,1/6/15 13:55,5.52584e+17,"Cape Town, South Africa",Pretoria
1240,positive,yes,ThatDudeProtege,7,"Idk why y'all are complaining, this is a great lineup. #Coachella2015 http://t.co/72fSwqxnA8",,1/6/15 13:54,5.52584e+17,natalie.alvarez,Eastern Time (US & Canada)
1241,positive,yes,Rukas_10oh,0,Uhhh #Coachella2015 you're killing me.  http://t.co/S6qpL1YTQR,,1/6/15 13:54,5.52584e+17,"Salem, OR",
1242,positive,yes,stephanie1356,0,Girls outfit for #Coachella2015 http://t.co/wpbdqkl4RG,,1/6/15 13:54,5.52584e+17,3 metri sopra il cielo ,Mountain Time (US & Canada)
1243,positive,yes,C_Holloway4,0,just got word Drake is headlining at #Coachella2015 sooo I'm definitely saving up the money,,1/6/15 13:54,5.52584e+17,217Ïöü309,
1244,positive,yes,emriosss,0,OMG COACHELLA RN _Ù÷ #Coachella2015 @coachella #DashRadio,,1/6/15 13:53,5.52584e+17,Los Angeles ,Tijuana
1245,positive,yes,RiaSweezy,0,@coachella has the greatest lineup for this spring #TakeMeToTheDesert #Coachella2015,,1/6/15 13:53,5.52584e+17,Alfred&Syracuse ,Eastern Time (US & Canada)
1246,positive,yes,lfrench1022,0,The lineup for #Coachella2015 is looking very promising. Will you be in attendance?,,1/6/15 13:53,5.52584e+17,Chicago,Central Time (US & Canada)
1247,positive,yes,MrDavidAngelo,4,"What 22-year-old doesn't want their mushroom trip to include a grandfather screaming ""Hells Bells?"" #Coachella2015",,1/6/15 13:52,5.52584e+17,Typical Hollywood Bigshot,Central Time (US & Canada)
1248,positive,yes,IsmaelSanti2,1,#Coachella2015 is a must !!! XO,,1/6/15 13:52,5.52584e+17,Westside Vegas,
1249,positive,yes,Karagin_Angel,1,RT @BaileyBrimfield: ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/S8HT3qKmZGÛ @Karagin_Angel LETS GO,,1/6/15 13:52,5.52583e+17,"Poteau, OK",
1250,positive,yes,instacutexo,0,I can't deal with looking down my TL too depressing I need to be there  #Coachella2015,,1/6/15 13:52,5.52583e+17,,
1251,positive,yes,julio_morro,0,Congrats to the @Radkey boys!  #Coachella2015 #kcpride,,1/6/15 13:52,5.52583e+17,"Kansas City/Queretaro,MX",Mountain Time (US & Canada)
1252,positive,yes,alexandriyeah_,0,The #Coachella2015 lineup is out and I never get this excited! Omg.,,1/6/15 13:51,5.52583e+17,Portugal,Eastern Time (US & Canada)
1253,positive,yes,Jorschach,0,#Coachella2015 second day has my soul like http://t.co/bR24nUA0TN,,1/6/15 13:51,5.52583e+17,New York,Eastern Time (US & Canada)
1254,positive,yes,KcNightfire,0,If only I could move AC/DC over with Florence and the Machine and Marina and the Diamonds. Now that would be interesting. #Coachella2015,,1/6/15 13:51,5.52583e+17,"the Village, NY / Paris",Eastern Time (US & Canada)
1255,positive,yes,MOB_760,0,Not the best lineup but still gonna go #Coachella2015 #whoscares #_Ù÷â_Ù÷Ô_Ù÷á_ÙÕ©_Ùªà_ÙªÉ_ÙªÎ_Ùª _Ù_ä_ÙÓ__Ù___Ù_¦_Ù___ÙÈ_Ù¼,,1/6/15 13:50,5.52583e+17,"Indio, CA",Pacific Time (US & Canada)
1256,positive,yes,Andrea_Alenjadr,1,RT @sarafranch1: ÛÏ@theweeknd: Coachella 2015 http://t.co/o0y9ZFfYNnÛ OH YES _Ù÷_÷Ûü_ÙÎ« #Coachella2015 I can't wait,,1/6/15 13:50,5.52583e+17,everywhere Ïö,Lima
1257,positive,yes,giinabobiina,0,I think I might just have to make it out to beautiful California this year for #Coachella2015 @coachella,,1/6/15 13:50,5.52583e+17,New York City,Pacific Time (US & Canada)
1258,positive,yes,HeyitsShae9,0,I need to go to freaking #Coachella2015  this year!!!!!!!!!! The line is flipping awesome!!!!!!!!!,,1/6/15 13:50,5.52583e+17,,Arizona
1259,positive,yes,adamaichmair,0,#Coachella2015 lineup is crazy....but day 3 headliner is questionable,,1/6/15 13:50,5.52583e+17,VanCity,Pacific Time (US & Canada)
1260,positive,yes,vonSchlarb,0,This needs to happen. RT @WE_ARE_HXV: My #Coachella2015 lineup http://t.co/carmpVwFSQ,,1/6/15 13:50,5.52583e+17,Los Angeles Û¢ Internet,Pacific Time (US & Canada)
1261,positive,yes,EDMJuniorCosta,2,RT @supperclub_la: So the #Coachella Lineup is out! Who do you want to see!?_Ù÷__Ù÷_  #drakechella @Drake #Coachella2015 http://t.co/Xmluz41fb2,,1/6/15 13:50,5.52583e+17,Los Angeles,Pacific Time (US & Canada)
1262,positive,yes,Jorschach,0,#Coachella2015 first day has my soul like http://t.co/RGCbRp4qeN,,1/6/15 13:50,5.52583e+17,New York,Eastern Time (US & Canada)
1263,positive,yes,cowan_matthew,0,3 months away and im already excited for @coachella #Coachella2015 #Weekend2 http://t.co/9PSucUWlPD,,1/6/15 13:50,5.52583e+17,"Tempe, AZ",Pacific Time (US & Canada)
1264,positive,yes,mphsnt96,2,RT @TRENDYBENNY: Our money combined we good on Hotel and drugs and food and gas and a good ass time _Ù÷__Ù_Û_ÙÎÎ #Coachella2015,,1/6/15 13:49,5.52583e+17,"EAST SIDE,MISSION COLLEGE '17 ",
1265,positive,yes,catbonati,0,"@kimbramusic and @flo_tweet at the same rad festival, the best thing ever &lt;3 #Coachella2015",,1/6/15 13:49,5.52583e+17,,Santiago
1266,positive,yes,JawesTheGreat,0,"You know you guys can stay home and do drugs and listen to drake and the weeknd, y'all do it all the time anyways #Coachella2015",,1/6/15 13:49,5.52583e+17,÷ü9,
1267,positive,yes,Al_Meagher,0,Does anyone wanna give me $400 and also a plane? #Coachella2015,,1/6/15 13:49,5.52583e+17,Baltimore / Richmond,Eastern Time (US & Canada)
1268,positive,yes,aquarista25,0,Beyond excited @theweeknd is gonna be at #Coachella2015 _ÙªÎ_ÙªÎ_ÙªÎ_Ù÷_Ù÷_Ù÷ªÕü,,1/6/15 13:48,5.52583e+17,|Australia| ,
1269,positive,yes,peggy_alice,0,"First of all,look at that #Coachella2015 line up! Second of all @Chet_Faker is playing! Great to see Oz artists there http://t.co/1uiforykeA",,1/6/15 13:48,5.52583e+17,"Canberra, Australia",Canberra
1270,positive,yes,ktttmac,0,ÛÏ@Raury: Who's responsible... #Coachella2015 http://t.co/itztex2O4MÛ coachella 2015!!!!!,"[33.94481478, -83.44469402]",1/6/15 13:48,5.52583e+17,,Quito
1271,positive,yes,mcarove,0,"Flying Lotus, Ghostface Killah, Kele, SBTRKT, Toro Y Moi, Gaslamp Killer Experience (!?!?!) #Coachella2015 http://t.co/gXOHlaaeYU",,1/6/15 13:48,5.52582e+17,Moscow,Moscow
1272,positive,yes,JessOa,0,#Coachella2015 line up being revealed just makes me want to book my ticket now! I need to hurry up and go to LA,,1/6/15 13:48,5.52582e+17,Surrey,London
1273,positive,yes,amanda_gonzo,0,ÛÏ@pockadoodledoo: Getting hives over the #Coachella2015 lineup .. Were going were going!!! #fart @amanda_gonzo #LA _Ù_»ÏöüÛ _Ù÷â_Ù÷â_Ù÷â_Ù÷â,,1/6/15 13:48,5.52582e+17,,Central Time (US & Canada)
1274,positive,yes,CeeMartha,1,RT @KarinaPablo7: AC/DC at Coachella just took this festival to another level! No fucking way!!!!!! @coachella #Coachella2015,,1/6/15 13:47,5.52582e+17,,
1275,positive,yes,kmefx1,0,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/5gXr29kp2GÛ for all you flower crown babies,,1/6/15 13:47,5.52582e+17,the dirty deen,
1276,positive,yes,beatrizlpy,1,RT @gelicapickles: coachella  I'm SO ready for this _ü #Coachella2015 here I come! My first #coachella experience and theÛ_ http://t.co/ADXqÛ_,,1/6/15 13:47,5.52582e+17,FBI Agent,Central Time (US & Canada)
1277,positive,yes,_AnnieOhh,0,"I wanna go badly_Ù÷©_ÙªÎ 
#Coachella2015 http://t.co/S0FBc3ax5e",,1/6/15 13:46,5.52582e+17,,
1278,positive,yes,MylifeasJackiee,3,Uhmm can i go to #Coachella2015 _Ùª,,1/6/15 13:46,5.52582e+17,,Central Time (US & Canada)
1279,positive,yes,isitlow10049,0,Love you fam @flyinglotus #Coachella2015,,1/6/15 13:46,5.52582e+17,LA,Pacific Time (US & Canada)
1280,positive,yes,StephenUssher,0,"@KellyAnneByrne2 Hey when's the competition for the free Coachella tickets? Also, which day are you spinning? ;)#Coachella2015 #KAB2headline",,1/6/15 13:45,5.52582e+17,"Dublin, Ireland",Casablanca
1281,positive,yes,Latifaya,0,And the line up is out ITS SO GOOD _Ù÷_ #Coachella2015,,1/6/15 13:45,5.52582e+17,"H-Town, Texas, US.",Central Time (US & Canada)
1282,positive,yes,shannonbugelli,2,Coachella is definitely on my bucket list. #Coachella2015,,1/6/15 13:45,5.52582e+17,"melbourne, australia",Hawaii
1283,positive,yes,chandlerdiggs,2,Maybe this will be the year I finally go. @keysnkrates? I'm sold. #Coachella2015 http://t.co/sSNTnnPVzn,,1/6/15 13:44,5.52582e+17,,
1284,positive,yes,imvne_w,1,I am dreaming of going to #Coachella2015 _Ù÷À,,1/6/15 13:44,5.52582e+17,Montreal,
1285,positive,yes,WaldoWhereUAt,0,"""@PacSun: What we've all been waiting for. _ÙªÎ #Coachella2015 @coachella http://t.co/ztj0qv7w9p"" dayummm",,1/6/15 13:44,5.52582e+17,,
1286,positive,yes,alexcuntz13,0,"AC/DC at Coachella is all I need to know. Who's taking the trip to Cali with me? 
#Coachella2015",,1/6/15 13:44,5.52581e+17,"New Orleans, LA",Central Time (US & Canada)
1287,positive,yes,izzyopra,0,I want to go to Coachella sooooo bad #Coachella2015 #yesyesyes,,1/6/15 13:44,5.52581e+17,,
1288,positive,yes,EilidhRitchieX,0,So Tempted #Coachella2015 http://t.co/MooD37XCBG,,1/6/15 13:43,5.52581e+17,Aberdeen,
1289,positive,yes,TwittEarl_,0,"""I'm on a highway to Coachella.""

I'll stop now.

#Coachella2015 #Coachella",,1/6/15 13:43,5.52581e+17,the wEarld,Tijuana
1290,positive,yes,jessjorde,1,@cvanderdussen12 I mean we could always do cooler things than this _Ù÷Ï_Ù_ä #Coachella2015 http://t.co/LC8GlmJDIr,,1/6/15 13:43,5.52581e+17,land of enchantment ,
1291,positive,yes,PhilibanaisZ,0,Fuck I want to go to Coachella so bad !!! #Coachella2015,,1/6/15 13:42,5.52581e+17,Paris - France,Amsterdam
1292,positive,yes,thomascoddldn,1,RT @Paddaway: #Coachella2015 line up is mad #bruh,,1/6/15 13:42,5.52581e+17,TCLDN,
1293,positive,yes,OoohJennaay,0,Still excited though #Coachella2015,,1/6/15 13:41,5.52581e+17,Palm Springs,Pacific Time (US & Canada)
1294,positive,yes,OuAnthony,0,#Coachella2015 lineup is out! First reaction: The EDM takeover is real...what will this festival become in a few yrs? http://t.co/091Lr10JN1,,1/6/15 13:41,5.52581e+17,"Toronto, Canada",Eastern Time (US & Canada)
1295,positive,yes,nosaintjoe,0,@ChicanoBatman made the bill! #Coachella2015,,1/6/15 13:41,5.52581e+17,made it to Brooklyn ,Eastern Time (US & Canada)
1296,positive,yes,akashapaulina,0,Couldn't be more excited! #Coachella2015 http://t.co/5bM6CFWIQI,,1/6/15 13:41,5.52581e+17,Canada,Eastern Time (US & Canada)
1297,positive,yes,SHO0OQIII,1,RT @jennanolen: Depressed because I'm broke and I can't go to coachella _Ù÷©_Ù÷_Ù÷_ #Coachella2015,,1/6/15 13:41,5.52581e+17,¯¤ôãôÄôöô_¯» ( ¯ø¯¤ô ôà ¯¤ôã¯¨ôãô_¯Â ) ,Baghdad
1298,positive,yes,jennanolen,1,Depressed because I'm broke and I can't go to coachella _Ù÷©_Ù÷_Ù÷_ #Coachella2015,"[40.07744588, -74.99358736]",1/6/15 13:41,5.52581e+17,http://ask.fm/JennaNolen,
1299,positive,yes,TheKaiMiller,0,"@Drake got Spring 2015 POPPIN': http://t.co/nxL4OVKZWC 

#Coachella2015 #Drizzy #OVO",,1/6/15 13:40,5.5258e+17,,Atlantic Time (Canada)
1300,positive,yes,iamRyanKuta,0,Hopefully the @lollapalooza lineup looks something like this! #coachella2015 http://t.co/TQaALwQKdg,"[41.82831101, -88.00022573]",1/6/15 13:39,5.5258e+17,"Chicago, Illinois",
1301,positive,yes,Rousseau_BP,0,FUCK ME. @coachella have smashed the lineup for 2015. #overexcited #Coachella2015 http://t.co/rhEP2W6FhP,,1/6/15 13:39,5.5258e+17,,
1302,positive,yes,Taty_Alessandro,0,"Seriously guys, this is going to be AMAZING!!! @Axwell /\ @Ingrosso #allofyou #Coachella2015 #April _ÙªÎ http://t.co/GnmiNImj7l",,1/6/15 13:39,5.5258e+17,OVER YOUR HEAD ,Buenos Aires
1303,positive,yes,yesspach,0,Holy fuck balls _Ù÷±#Coachella2015,,1/6/15 13:39,5.5258e+17,,
1304,positive,yes,caropzz,0,_Ù÷ i can dream #Coachella2015 http://t.co/pMXMeagwyX,,1/6/15 13:38,5.5258e+17,,Pacific Time (US & Canada)
